Park,Timepoint,Year,Name,Municipality,Urban_Kmeans_Cluster,MedianIncome,Distance.From.CityCenter(km),Park_Area(m2),Perimeter-Area_ratio,Population_Density_in_Surrounding_Area,Imperviousness_in_500m_boundary,Soil_Water_Holding_Capacity,BD_mean,Soil_Nitrogen_Percentage,Soil_Carbon_Percentage,Soil_pH,MedianResidentAge,Soil_Sand,Soil_Silt,Soil_Clay,Soil_Saturation,Soil_Moisture,PC1_Urban,PC2_SoilSpatial,PC3_SoilResource,Abundance_per_kg,Richness,BrayCurtis_BetweenPark,Shannon_WholePark,Entomobryidae,Sminthuridae,Isotomidae,Onychiuridae,Neanuridae,Hypogasturidae,Oribatidae_Phenopelopidae_Morpho1,Prostigmata_Erythraeoidea_Morpho2,Prostigmata_Tydeidae_Morpho_2,Mesostigmata_Rhodacaridae_Morpho4,Mesostigmata_Digamasellidae_Longoseuis_Morpho4,Mesostigmata_Macrochelidae_Morpho1,Mesostigmata_Rhodacaridae_Minirhodacarellus_minimus,Oribatidae_Brachychthoniidae_Morpho1,Prostigmata_Erythraeoidea_Morpho3,Prostigmata_Tetranychoidea_Morpho1,Prostigmata_Erythraeoidea_Morpho1,Prostig12,Oribatidae_Eniochthoniidae_Morpho1,Prostigmata_Pyemotoidea_Morpho2,Prostigmata_Tydeidae_Morpho_1,Mesostig1,Mesostigmata_Rhodacaridae_Morpho2,Mesostigmata_Dermanyssidae_Morpho1,Mesostigmata_Parasitidae_Morpho2,Mesostigmata_Dermanyssidae_Morpho2,Mesostigmata_Laelapidae_Morpho4,Mesostigmata_Laelapidae_Morpho5,Mesostigmata_Digamasellidae_Morpho3,Mesostigmata_Ascidae_Xenoseius_Morpho2,Mesostigmata_Digamasellidae_Morpho1,Mesostig11,Mesostigmata_Blattisociidae_Lasioscius_Morpho1,Mesostigmata_Parholaspididae_Morpho1,Mesostigmata_Rhodacaridae_Morpho1,Mesostigmata_Parasitidae_Morpho1,Mesostigmata_Laelapidae_Morpho1,Mesostigmata_Trachyuropodidae_Morpho1,Mesostigmata_Blattisociidae_Morpho2,Mesostigmata_Eviphididae_Morpho2,Mesostigmata_Ascidae_Morpho1,Mesostigmata_Ameroseiidae_Morpho1,Mesostigmata_Rhodacaridae_Protogamasellopsis_Morpho3,Mesostigmata_Thinozerconidae_Morpho1,Mesostig24,Mesostigmata_Eviphididae_Morpho3,Mesostigmata_Ascidae_Xenoseius_Morpho3,Mesostigmata_Uropodidae_Morpho1,Mesostigmata_Digamasellidae_Morpho2,Endeostigmata_Alicorhagiidae_Morpho1,Mesostigmata_Laelapidae_Morpho2,Mesostigmata_Uropodoidae_Morpho3,Mesostigmata_Ameroseiidae_Morpho2,Mesostigmata_Pachylaelapidae_Sphaeerolaelaps_halothyroidea,Oribatidae_Parakalummidae_Morpho1,Oribatidae_Oribatellidae_Oribatella_Morpho1,Oribatidae_Tectocepheidae_Techtocepheus_Morpho3,Oribatidae_Galumnidae_Morpho3,Oribatidae_Oribatulidae_Morpho2,Oribatid8,Oribatidae_Parakalummidae_Morpho3,Oribatidae_Galumnidae_Morpho1,Oribatidae_Eupthiracaridae_Morpho1,Oribatidae_Hermanniidae_Hermania_reticulata,Oribatidae_Camisiidae_Platynothrus_peltifer,Oribatidae_Tectocepheidae_Morpho1,Oribatidae_Haplozeticae_Morpho1,Oribatidae_Galumnidae_Morpho2,Oribatidae_Oribatellidae_Morpho2,Oribatidae_Tectocepheidae_Morpho2,Oribatidae_Parakalummidae_Neoribates_Morpho2,Oribatidae_Opiidae_Morpho1,Oribatidae_Achipteriidae_Morpho1,Oribatidae_Eulohmanniidae_Morpho2,Oribatidae_Oribatulidae_Morpho1,Astig2,Astigmata_Hypopi_Morpho1,Astig4,Astigmata_Hypopi_Morpho2,Astigmata_Acaridae,Prostigmata_Pyemotoidea_Morpho1,Astig8,Astig9,Astig10,Astig11,Astig12,Astig13,Astig14,Astig15,Astig16,Brachymyrmex_depilis,Ponera pennsylvanica,Tetramorium_immigrans,Lasius_americanus,Lasius_nearcticus,Enchytraeid,Fungus_Gnat_Larvae,Millipede,Pauropod,Protura,Staphylinid,Symphylan,Isopod,Snail,Pseudoscorpion,Parasitic wasp,Mesostigmata_Trachyuropodidae_Leonardiella_Morpho1,Prostig20,Mesostigmata_Podocinidae_Morpho1,Mesostigmata_Laelapidae_Ololaelaps_Morpho3,Mesostigmata_Eviphididae_Morpho1,Prenolepis_imparis,Lithobiidae,Geophilidae,Total_Centipedes,Japygoidea,Campodeidae,Total_Diplura,Prostig 22,Mesostigmata_Uropodidae_Morpho2,Earwig,Tetramorium immigrans,Araneae
24,Fall,2021,MendonStationPark,Town of Mendon,Low_Urban,114359,19.55,853.69,0.14729,182,0.32887411,27.79904306,1.438835142,0.5472242,11.45938,7.42,57.3,47,32,20,0.610938349,16.98350147,0.561835778,-0.925671292,2.168923622,373.1816013,52,0.384184341,2.546992636,0.003051739,0,8.25E-04,0.001057905,0,0,3.18E-04,0,0,6.35E-04,0,0,0,0,0,0,0,0,0,0,0,0,3.18E-04,0,0,0,0.009514855,0.001851867,0,0,0,0,0,0.006039921,3.12E-04,0,0,0,0,0,0,0,0.012699456,0.001872135,2.17E-04,6.24E-04,0,5.93E-04,6.24E-04,0.003492815,0,0,0,0,0.007005295,0.105092945,0,0.005285793,0.00249618,0.001588299,0,0.012003378,0.00156575,0,0.001164342,0,0.002501817,0.033723679,0,0,0,0,0,3.12E-04,0,0,0,5.29E-04,3.12E-04,9.53E-04,0,0,0,0,0,0,0,0,0,0,0.090983661,0.008159827,0.001173731,0.001649057,0.012897718,9.47E-04,0,0.001158705,0.004189404,0.001222185,9.68E-04,0.006544784,0,3.18E-04,9.42E-04,0,0,0,2.17E-04,0,0,0,6.35E-04,2.17E-04,8.52E-04,0.003025598,0.00762934,0.010654938,0,0,0,0,2.17E-04
24,Fall,2022,MendonStationPark,Town of Mendon,Low_Urban,114359,19.55,853.69,0.14729,182,0.32887411,27.79904306,1.438835142,0.5472242,11.45938,7.42,57.3,47,32,20,0.610938349,16.98350147,0.561835778,-0.925671292,2.168923622,876.7315083,50,0.651283175,2.427073729,0.008078341,9.69E-04,0.048742881,4.49E-04,0,0,0,0,0,0,0,5.20E-04,0,0,0,0,0,0,0,0,4.51E-04,0,0,0,0,0,0.008915222,0,0.004848024,0,0,0,0,0.011169957,4.49E-04,0,0,4.49E-04,0,0.001352841,0,0,0,0.003603141,5.20E-04,0,5.20E-04,0,0.002532519,0.001873234,0,0.004058522,0,0,0.02858135,0.269269188,0,0.007146893,0,0.003427762,0,0.029375986,0.001348407,0,0.004815135,0,9.71E-04,0.136098836,0,0,0,8.97E-04,0,0,0,0,0,0,0,3.39E-04,0,0,0,0,0,0,0,0,0,0,0.163678168,0.011155626,0.01705174,0.001579004,0.020903074,0,4.51E-04,0.009236042,0.001040786,0.001938246,0.001648451,0.005446539,0,0,0.002601966,0,0,0,0.001040786,4.49E-04,0,0,0.003052913,0,0.003052913,0.005012581,0.016300914,0.021313495,0,0.004683538,0,0,0.003322021
24,Spring,2021,MendonStationPark,Town of Mendon,Low_Urban,114359,19.55,853.69,0.14729,182,0.32887411,27.79904306,1.438835142,0.5472242,11.45938,7.42,57.3,47,32,20,0.610938349,16.98350147,0.561835778,-0.925671292,2.168923622,200.8802488,47,0.475471933,2.780724794,8.25E-04,0,0.00543535,6.35E-04,0,0,0.00364904,0,0,5.35E-04,0,2.75E-04,0,0,3.12E-04,0.002009534,0,6.24E-04,0,0,0,0,3.12E-04,0,2.17E-04,0,0.008019873,0,0,0,0,0.002198743,0,4.34E-04,3.12E-04,0,0,0,0,6.35E-04,0,0,0,0.001894684,9.10E-04,0,0,0,2.75E-04,0.003672192,0,5.29E-04,0,0,0.008155364,0.03338598,0,0.002889877,0,2.17E-04,0,0,8.41E-04,0.002808202,0.002671506,0,0.00447042,0.006128354,0,5.87E-04,0,0,0,0,0,0,0,2.75E-04,0,5.29E-04,0,0,0,0,0,0,0,0,0,0,0.044680629,0.003014324,0.020647883,0,0.021841574,5.93E-04,0,0.003439937,0.001069179,7.52E-04,3.12E-04,0.001692248,0,0,2.17E-04,0,0,0,0,0,0,0,0,0,0.001069179,0,0,0.003641397,0,0,0,0,0.001243292
24,Spring,2022,MendonStationPark,Town of Mendon,Low_Urban,114359,19.55,853.69,0.14729,182,0.32887411,27.79904306,1.438835142,0.5472242,11.45938,7.42,57.3,47,32,20,0.610938349,16.98350147,0.561835778,-0.925671292,2.168923622,307.105257,53,0.711889513,3.152099641,0,0.001481605,0.015435535,0,0,0,0.004217895,0,0,0.005691857,0,0,0,0,0,0,0,0,0,0,0,0,0.01953004,6.09E-04,0.001089017,0.008085092,0.005127173,0,0.002818115,0,9.20E-04,0.003043494,0,0.01460594,0.001508301,6.09E-04,3.31E-04,0,0.003087619,0,0,0,0.011167504,9.13E-04,0,0,0.001182551,0,3.04E-04,6.09E-04,7.73E-04,0,0,0,0.042273761,0.007469887,6.09E-04,0.009933905,0,0.001324182,0,0,0.005459445,3.31E-04,6.62E-04,0.040877495,0.003043494,0.02030881,0,0,0,0,0,0,0,0,6.09E-04,0,0,0.003945849,0,0,0,0,0,0,0,0,0,0,0.029946626,0.001900381,3.31E-04,0.002130446,0.010466614,0.001628531,0.001593685,0.00268311,0.001508301,0.004981882,0.001201097,0,0,0,0,0,0,0,3.31E-04,0,0,0,9.20E-04,3.31E-04,0.001250719,0.002957501,0,0.002957501,0,0,0,0,0
25,Fall,2021,MLKJrPark,City of Rochester,High_Urban,23456,0.53,3796.36,0.082347301,5006.9,77.24725997,26.02339181,1.50035014,0.267199,3.687376,7.72,45.7,62,20,18,0.448002701,11.65854981,-0.866530685,0.226051405,0.405868049,11.1473215,12,0.95276946,2.188458272,5.64E-04,0,3.18E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001600052,6.91E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.87E-04,0,0,0,0,0,0.003343547,3.18E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.001282924,5.92E-04,0,0,0,0,0,5.92E-04,0,0,2.96E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Fall,2022,MLKJrPark,City of Rochester,High_Urban,23456,0.53,3796.36,0.082347301,5006.9,77.24725997,26.02339181,1.50035014,0.267199,3.687376,7.72,45.7,62,20,18,0.448002701,11.65854981,-0.866530685,0.226051405,0.405868049,37.777864,28,0.767836096,2.406121835,0.002155906,0,0.002454165,0,0,0,2.21E-04,0,0,2.21E-04,0,0,0,0,0,0,0,0,0,0,0,0,2.58E-04,0,0,0,2.23E-04,0,0.002913867,0,0,2.58E-04,0,0.001595622,0,0,0,0,0,0,0,0,0,0,0,0,4.47E-04,0,0,0,2.21E-04,0,0,0,0.002866683,9.71E-04,0,0,0,0,0,0,6.64E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.014502224,2.45E-04,2.58E-04,0,0,7.34E-04,4.90E-04,2.45E-04,0,0,2.45E-04,0.002993605,0,0,0,0,0,0,0,0,0,0,4.66E-04,4.45E-04,9.10E-04,2.58E-04,0,2.58E-04,0,0,0,0,0
25,Spring,2021,MLKJrPark,City of Rochester,High_Urban,23456,0.53,3796.36,0.082347301,5006.9,77.24725997,26.02339181,1.50035014,0.267199,3.687376,7.72,45.7,62,20,18,0.448002701,11.65854981,-0.866530685,0.226051405,0.405868049,116.0292935,26,0.808316725,2.21170131,0.005072075,0.007889894,0.047835937,3.45E-04,0,0,6.14E-04,0,0.001127128,0,0,0,0,0,0,0,0,0,0,0,2.96E-04,0,0,0,0,0,0.010983502,0,5.64E-04,0,0,0,0,3.18E-04,8.82E-04,0,0,0,0,0,0,0,0.002763968,0,0,0,0,0,0,0,0,0,0,0,0.006007239,0,0,0,0,0,0,0,0.00150181,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18E-04,0,0,0.001036488,0,0,0,0,0,0,0,0,0,0,0.00252159,6.36E-04,2.96E-04,0,0,0.006925768,0.00433647,2.96E-04,0,0,0,0.002381683,0,0,0,3.45E-04,0,0,0,0,0,0,0,0,2.96E-04,0,0,0.010440115,0,0,0,0,0
25,Spring,2022,MLKJrPark,City of Rochester,High_Urban,23456,0.53,3796.36,0.082347301,5006.9,77.24725997,26.02339181,1.50035014,0.267199,3.687376,7.72,45.7,62,20,18,0.448002701,11.65854981,-0.866530685,0.226051405,0.405868049,23.79549375,29,0.947947617,2.973944177,0,6.01E-04,0.002545311,1.86E-04,0,0,0,0,0,0,0,0.001335514,0,0,2.29E-04,0.001545497,0,0,0,0,0,0,2.29E-04,0,0,0,2.29E-04,0,2.29E-04,0,6.86E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58E-04,0,8.20E-04,0,0,2.29E-04,0,0,0,0,6.77E-04,0,0,0,0,0,0,0,0.001373123,0,0,0,0,0,0,0,0,0.002289246,0,0,0,0,0.003404919,2.29E-04,0,0,0,0,0,0,0,0,0,0,0,0,4.57E-04,0,0.001316497,0,0,0,4.48E-04,0.001828568,0,4.58E-04,2.29E-04,0,0,0,0,0,0,0,0,0,0,0,0,2.29E-04,2.29E-04,4.39E-04,0,4.39E-04,0,0,0,0,2.29E-04
26,Fall,2021,NorthPondsPark,Town of Webster,Low_Urban,32325,15.11,176392.6,0.009860901,2612.1,29.13812003,29.01504124,1.911341695,0.219396,2.892544,7.56,37.9,60,24,16,0.448440282,13.01151326,-0.104473574,1.101680794,0.2880403,45.82693475,36,0.771293076,3.009949904,6.15E-04,0.001025333,0.004511466,2.12E-04,0,0,6.59E-04,0,0,0,0,0.001025333,0,0,0,0,0,0,0,0,2.05E-04,0,0,2.12E-04,0,0,8.10E-04,0.001098982,2.05E-04,6.59E-04,0,6.36E-04,0,0,0,2.12E-04,0,0,8.03E-04,0,0.00268055,0,0.0012304,1.97E-04,0,1.97E-04,0,0,2.12E-04,0,0,2.05E-04,0,0,0.003105543,0.003827558,0.001226239,2.20E-04,0,6.52E-04,0.003181272,0.001098982,0.001643239,0,0,0,2.20E-04,0,0,0,0,5.90E-04,0,0,0,0,0,0,0,2.12E-04,0,0,0,0,0,0,0,0,0,0,0.006743833,0,0,0.004904715,3.93E-04,0,0,1.97E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Fall,2022,NorthPondsPark,Town of Webster,Low_Urban,32325,15.11,176392.6,0.009860901,2612.1,29.13812003,29.01504124,1.911341695,0.219396,2.892544,7.56,37.9,60,24,16,0.448440282,13.01151326,-0.104473574,1.101680794,0.2880403,67.0595535,25,0.737306215,2.469308833,0,8.84E-04,0.005948029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11E-04,0,0,0,0,0.0017581,0,0,0,0,0,0.004160252,0,0,0,0,0,0,0,0,0,0,2.42E-04,0,0,0.001899435,0,0.001209868,0,4.62E-04,0,0,0.00126629,0,0,0,0,0.0029706,6.33E-04,0,0,0,0,0.008472167,2.25E-04,0.002684308,0,0,0,0,0,0,0,0,2.42E-04,0,0,0,0,0,2.20E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.015202912,0,0,0.008623339,0.008202541,0,2.20E-04,2.42E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11E-04,0,2.11E-04,0,0,0,0,0,0,0,6.60E-04
26,Spring,2021,NorthPondsPark,Town of Webster,Low_Urban,32325,15.11,176392.6,0.009860901,2612.1,29.13812003,29.01504124,1.911341695,0.219396,2.892544,7.56,37.9,60,24,16,0.448440282,13.01151326,-0.104473574,1.101680794,0.2880403,66.555402,35,0.710741971,2.741746651,2.12E-04,4.17E-04,0.00716514,1.97E-04,0,0,0.001457083,0,0,2.12E-04,0,0,0,0,0,0.001060021,0,0,0,0,6.15E-04,0,0.0012304,0,0,0,0.004990576,2.12E-04,2.05E-04,1.97E-04,0,0,0,0,0,0,8.48E-04,0,0,0,1.97E-04,0,1.97E-04,2.05E-04,1.97E-04,0,0,0,0,0.002251331,0,0,0,0,0.006182609,0,0,2.05E-04,4.10E-04,0,0.005201921,0,0.007589301,0,0,0,0.001640533,0.002120042,0,0,0,0.002127788,0,0,0,0,6.36E-04,0.001025333,0,0,1.97E-04,0,0,0,0,0,0,0,0,0,0.014139333,0,1.97E-04,0.002197964,0,0,4.17E-04,0,0,0,2.05E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Spring,2022,NorthPondsPark,Town of Webster,Low_Urban,32325,15.11,176392.6,0.009860901,2612.1,29.13812003,29.01504124,1.911341695,0.219396,2.892544,7.56,37.9,60,24,16,0.448440282,13.01151326,-0.104473574,1.101680794,0.2880403,69.6829325,23,0.628004693,2.238986435,2.32E-04,2.01E-04,0.001857905,0,0,0,6.96E-04,0,0,0,0,0,0,0,0,4.86E-04,0,0,0,0,0,0,0.006956684,0,0,0,0,4.64E-04,4.64E-04,0,0,0,0,0,0,0,0,2.32E-04,0,0,0,0,0,0,0,0,4.75E-04,0,0,0,0,0,0,0,0.004176606,0.009344133,0,0,0,0,0.004202173,0,0.002092827,0,0,0,0.005465055,6.96E-04,0,0,0,2.43E-04,0,0,0,0,0,2.32E-04,6.96E-04,0,0,0,0,0,0,0,0,0,0,0,0.025043536,0,0,0.003494411,0,0,0.001447578,0,0,0,0,4.86E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Fall,2021,OntarioBeachPark,City of Rochester,Low_Urban,23267,11.38,14608.35,0.047281178,4001.2,22.50426257,26.93230917,1.402651931,0.2751077,3.968549,7.7,50.8,34,46,20,0.640278161,17.24416938,0.248179418,-0.53497421,-0.157547262,94.53024275,32,0.68669816,2.684096913,0,0.002778289,0.005754267,0.002772726,0,0,5.20E-04,0,0,0,0,0.001386363,0,0,0,0,0,0,0,0,3.19E-04,0,0.00721703,0,0,0,0,0.006912318,0,0.00360157,0,0,3.47E-04,3.02E-04,0,0,0,0,0.002426136,0,0,0,6.93E-04,0,0,0,0,0,0,0,0,0,0,0,0.006793796,0.001732954,0,2.60E-04,0,0,3.19E-04,0,0,0,0,0,0,0.00467084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023388825,0,6.21E-04,0.011227432,0.004936946,9.58E-04,2.60E-04,0,0,2.60E-04,3.02E-04,0.001948587,0,2.60E-04,0,0,0,0,0,0,0,0,5.20E-04,0,5.20E-04,2.60E-04,0,2.60E-04,0,0,0,0,0
27,Fall,2022,OntarioBeachPark,City of Rochester,Low_Urban,23267,11.38,14608.35,0.047281178,4001.2,22.50426257,26.93230917,1.402651931,0.2751077,3.968549,7.7,50.8,34,46,20,0.640278161,17.24416938,0.248179418,-0.53497421,-0.157547262,190.668281,30,0.674257632,2.35296064,0.011799367,2.69E-04,0.002755137,0,0,0,0,0,0,0,0,2.69E-04,0,0,0,0,0,0,0,0,0,0,0.002376976,0,0,0,0.002971221,0,0.010440974,0,0,2.97E-04,0,0.001372715,0,0,0,0,2.69E-04,0,0,0,0,0,2.69E-04,0,2.69E-04,0,2.97E-04,2.97E-04,0,0,0,2.97E-04,0,0.005811872,0,0,0,0,0,0.009524477,0,0,0.010371329,0,0,0.037703761,0,0,0,0.007130929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057229389,0,0.001052403,0.014597449,0.006749979,0,5.26E-04,0,0,0,2.97E-04,0.00353696,0,2.97E-04,0,0,0,0,0,0,0,0,0,0,0,7.95E-04,0,7.95E-04,0,0,0,0,0
27,Spring,2021,OntarioBeachPark,City of Rochester,Low_Urban,23267,11.38,14608.35,0.047281178,4001.2,22.50426257,26.93230917,1.402651931,0.2751077,3.968549,7.7,50.8,34,46,20,0.640278161,17.24416938,0.248179418,-0.53497421,-0.157547262,156.607164,34,0.552458078,2.618806252,6.04E-04,2.60E-04,0.01014567,0,0,0,0.006348966,0,0,0.001207777,0,0,0,0,0,0,0,8.22E-04,0,0,0,0,9.06E-04,9.06E-04,0,0,9.06E-04,3.02E-04,2.60E-04,0,6.04E-04,0,0,3.02E-04,0,0,0,0,0,0,0,0,6.04E-04,0.001811665,6.04E-04,0,0,0,0,0,0,0,0,0,0.012992007,0.024724119,0,0.001207777,0,6.04E-04,0,0,0,9.06E-04,0,0,0.008454437,0.006340828,0,0.016223666,0,0.001597027,0,0,0,0,0,0.021909485,0,0,0,0,0,0,0,0,0,0,0,0,0.025353392,0,9.95E-04,0.006139353,0,0,3.02E-04,0,0,0,3.02E-04,3.02E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19E-04,0,0,0,0,0.001341986
27,Spring,2022,OntarioBeachPark,City of Rochester,Low_Urban,23267,11.38,14608.35,0.047281178,4001.2,22.50426257,26.93230917,1.402651931,0.2751077,3.968549,7.7,50.8,34,46,20,0.640278161,17.24416938,0.248179418,-0.53497421,-0.157547262,170.7917943,43,0.67111617,2.748083962,0,0.004511541,0.008491447,4.75E-04,0,0.019905998,2.38E-04,0,0,7.13E-04,0,4.75E-04,0,0,0,0.004481137,0,0,0,0,0,0,0.006180002,5.07E-04,0,0,0.002454636,0,0.003359045,0,0,0.002635963,2.64E-04,2.38E-04,4.75E-04,0,0.001901539,0,0,0,0,2.64E-04,0.002428732,0,0,0,2.38E-04,0,0,2.64E-04,0,0,0,0,0.004165337,0.002635963,0.00394332,0,0,0,0.002108368,0,0,0,0,0,2.38E-04,0.004300132,2.53E-04,0,0,0,0,0,0,0,0.001555732,0.006852008,0,0.003664502,2.38E-04,0,0,0,0,0,0,0,0,0,0.051620399,0,2.53E-04,0.016486809,0.003040417,0.002346463,0.003251424,0,0,2.38E-04,2.64E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001292078,0,0.00129202,0,0,0,0,2.53E-04
28,Fall,2021,PerintonPark,Town of Perinton,Low_Urban,42097,13.68,58401.74,0.018675129,3186.5,22.34540702,26.89969605,1.898040621,0.4439026,4.674928,7.22,38.6,37,40,23,0.476061039,12.80589725,0.08599915,-0.089490852,0.634193646,308.2974338,31,0.375384145,2.046928065,0.005954395,0.001097149,0.008252915,0,0,0,2.13E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62E-04,0,0,0,0.009874298,0.00129865,0,0.001935257,0,0,0,0.001208729,2.74E-04,0,0,0,2.74E-04,8.23E-04,0,0,0,0.00261644,0.001432238,0,0.002468587,0,0,0.003565736,0,0,0,0,0.012843767,0.076797513,0,4.03E-04,0,0,5.49E-04,0,0,0,0,0,0.024011759,0.001097149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117925554,0,0,0.013961198,0.012575467,0,0,5.49E-04,0,0,0.001527381,0.002606206,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26E-04,0,4.26E-04,0,0,0,0,5.49E-04
28,Fall,2022,PerintonPark,Town of Perinton,Low_Urban,42097,13.68,58401.74,0.018675129,3186.5,22.34540702,26.89969605,1.898040621,0.4439026,4.674928,7.22,38.6,37,40,23,0.476061039,12.80589725,0.08599915,-0.089490852,0.634193646,620.3564298,31,0.546980366,1.78039814,0.007244793,0.004342503,0.007200037,0,0,0,9.57E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55E-04,0,0,0,0,0.003515409,0,0,0,0,0.005869852,0,0,0,0,1.99E-04,0.003571829,0,0,0,0.010129479,0,0,4.52E-04,0,5.03E-04,0,0,0,0,0,0.015646334,0.253333765,0,0.003112669,0,0.002054317,0.012115923,0.019946544,0,0,0,0,0.051318131,0.0041846,0,0,0,0,0,0,0,0,0,0,2.26E-04,0,0,0,0,0,0,0,0,0,0,0,0.197749666,0,0.0015942,0.005120487,0,0,0,4.52E-04,0,5.70E-04,2.52E-04,0,0,5.70E-04,0,0,0,0,0,0,0,0,0.00187294,0,0.00187294,0,0,0,0,0,0,0,0.003625596
28,Spring,2021,PerintonPark,Town of Perinton,Low_Urban,42097,13.68,58401.74,0.018675129,3186.5,22.34540702,26.89969605,1.898040621,0.4439026,4.674928,7.22,38.6,37,40,23,0.476061039,12.80589725,0.08599915,-0.089490852,0.634193646,151.6807555,49,0.527725211,2.74697763,0.001560347,0.00163318,0.018070164,0,0,2.74E-04,0.008528229,0,0,0.003114135,0,4.03E-04,0,0,0,0,0,2.74E-04,4.26E-04,0,2.13E-04,0,0.002468587,0,0,0,0.001584437,0.003543909,6.28E-04,0,0,0,8.23E-04,0.00656107,7.00E-04,0,0,0,0,0,0,0,2.02E-04,0.001007275,0,0,0,0,2.13E-04,2.74E-04,5.49E-04,2.74E-04,2.74E-04,0,0.004590332,0.051286497,0,0.002349857,0.001920012,2.52E-04,0.003901676,0,0.001320384,0.001531834,2.13E-04,0,0.010806477,0.001065501,0,0,0,0.001080107,0,0,0,0,0,0,0,0.001371437,2.74E-04,0,0,0,0,0,0,0,0,0,0.00414385,0.002285025,0,0,0.001278602,0.001783344,0.001610402,2.74E-04,0,0,8.56E-04,0.002285025,0,0,0,0,0,0,0,0,0,0,0,0,4.15E-04,0,0,4.26E-04,0,0,0,0,7.62E-04
28,Spring,2022,PerintonPark,Town of Perinton,Low_Urban,42097,13.68,58401.74,0.018675129,3186.5,22.34540702,26.89969605,1.898040621,0.4439026,4.674928,7.22,38.6,37,40,23,0.476061039,12.80589725,0.08599915,-0.089490852,0.634193646,153.2106405,38,0.526491841,2.654837292,3.69E-04,2.22E-04,0.009385752,0.001110958,0,0,4.76E-04,0,0,0.002920166,0,0,0,0,0,3.69E-04,0,0,0,0,0,0,0.004140451,0,2.69E-04,0,0.001330154,2.22E-04,0,0.001846507,0,0,0,0,0.003095898,0,0,0,2.54E-04,5.92E-04,0,0,0.001110958,0.001110958,0,0,2.22E-04,0,6.67E-04,0,0,0,0,0,0.014201783,0.042313907,0,0.001521172,0,0,0.013232189,0.005216218,6.67E-04,5.08E-04,5.08E-04,0,0.021461433,0.002166779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329621,0.001015469,0,0.006508553,0.00188438,0,0,0.004800918,0,4.44E-04,0,0.00229089,0,0,0,0,0,0,0,0.001015469,0,0,0,0,0,0,0,0,0,0,0,0,4.44E-04
29,Fall,2021,RalphAveryPark,City of Rochester,High_Urban,33954,0.88,1933.28,0.150066209,9888.5,26.21267419,26.22699387,1.472919419,0.2923104,6.204495,7.32,34.2,55,27,18,0.469330746,12.3091346,-0.696524335,-0.344944868,0.554797698,75.35501925,22,0.587436596,1.629730831,0,0,5.84E-04,0,0,0,0,0,0,0,0,0,0,0,3.17E-04,0,0,0,0,0,0,0,0,0,0,0,0.001162034,0.001193195,9.01E-04,0,0,0,0,0,0,0,0,0,8.76E-04,0,0,2.92E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.002678492,0.009054002,0,6.09E-04,0,0,0,0.001236842,2.86E-04,0,0,0,0,0,0,0.006340015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045102073,6.34E-04,0,0,0,0,2.92E-04,2.92E-04,0,0,6.09E-04,0,0,0,0,0,0,0,0,0,0,0,8.70E-04,2.86E-04,0.00115581,0,0,0,0,0,0,0,5.84E-04
